ogc_fid,Longitude,x_coordinate_address,x_coordinate_zip,property_id,street_name,x_coordinate_city,census_year,Latitude,parking_type,block_id,clue_small_area,parking_spaces,base_property_id,x_coordinate_state,FID,Area of Interest
98595,144.9881807,,,108753,121-125 Simpson Street,,2017,-37.81308346,Residential,610,East Melbourne,2,108753,,com_clue_offstreet_car_parking_2017.98595,Off Street Parking
98600,144.9901011,,,104932,1-11 Hotham Street,,2017,-37.81487381,Residential,605,East Melbourne,5,104932,,com_clue_offstreet_car_parking_2017.98600,Off Street Parking
98601,144.9704176,,,108258,38 Rathdowne Street,,2017,-37.79964419,Residential,220,Carlton,1,108258,,com_clue_offstreet_car_parking_2017.98601,Off Street Parking
98604,144.9898466,,,104547,34 Grey Street,,2017,-37.81197785,Residential,602,East Melbourne,1,104547,,com_clue_offstreet_car_parking_2017.98604,Off Street Parking
98605,144.9684024,,,103138,184 Elgin Street,,2017,-37.79700674,Private,214,Carlton,1,103138,,com_clue_offstreet_car_parking_2017.98605,Off Street Parking
98606,144.9853032,,,108671,4-10 St Leonards Court,,2017,-37.8291679,Residential,853,South Yarra,2,108671,,com_clue_offstreet_car_parking_2017.98606,Off Street Parking
98609,144.9748871,,,109668,92-106 Victoria Parade,,2017,-37.80862592,Private,644,East Melbourne,28,109668,,com_clue_offstreet_car_parking_2017.98609,Off Street Parking
98613,144.9559229,,,103960,522-552 Flinders Lane,,2017,-37.81942855,Commercial,21,Melbourne (CBD),970,103960,,com_clue_offstreet_car_parking_2017.98613,Off Street Parking
98614,144.9716596,,,106257,27-33 MacArthur Place South,,2017,-37.79873823,Residential,222,Carlton,4,106257,,com_clue_offstreet_car_parking_2017.98614,Off Street Parking
98615,144.9538649,,,106674,38 Milton Street,,2017,-37.80758832,Residential,437,West Melbourne (Residential),2,106674,,com_clue_offstreet_car_parking_2017.98615,Off Street Parking
98617,144.9692855,,,109569,13-29 University Street,,2017,-37.79967329,Residential,219,Carlton,12,109569,,com_clue_offstreet_car_parking_2017.98617,Off Street Parking
98619,144.9582309,,,110145,170-176 William Street,,2017,-37.81492637,Private,53,Melbourne (CBD),14,110145,,com_clue_offstreet_car_parking_2017.98619,Off Street Parking
98620,144.9675031,,,106156,375-377 Lygon Street,,2017,-37.79578005,Residential,210,Carlton,1,106156,,com_clue_offstreet_car_parking_2017.98620,Off Street Parking
98621,144.9550844,,,107289,139 Park Drive,,2017,-37.7945368,Residential,922,Parkville,1,107289,,com_clue_offstreet_car_parking_2017.98621,Off Street Parking
98623,144.9546083,,,107278,107 Park Drive,,2017,-37.79504801,Residential,922,Parkville,1,107278,,com_clue_offstreet_car_parking_2017.98623,Off Street Parking
98624,144.9875903,,,107837,951 Punt Road,,2017,-37.83177131,Residential,857,South Yarra,12,107837,,com_clue_offstreet_car_parking_2017.98624,Off Street Parking
98627,144.9604019,,,573377,220 Berkeley Street,,2017,-37.8004334,Commercial,241,Carlton,1136,573377,,com_clue_offstreet_car_parking_2017.98627,Off Street Parking
98631,144.9657661,,,101624,419-423 Cardigan Street,,2017,-37.79620772,Residential,203,Carlton,12,101624,,com_clue_offstreet_car_parking_2017.98631,Off Street Parking
98632,144.9749838,,,105206,2-12 Kay Street,,2017,-37.79516318,Residential,230,Carlton,8,105206,,com_clue_offstreet_car_parking_2017.98632,Off Street Parking
98634,144.9873758,,,104515,61-63 Grey Street,,2017,-37.81240159,Residential,610,East Melbourne,2,104515,,com_clue_offstreet_car_parking_2017.98634,Off Street Parking
98635,144.9629442,,,597186,385 Bourke Street,,2017,-37.81491502,Private,44,Melbourne (CBD),25,101146,,com_clue_offstreet_car_parking_2017.98635,Off Street Parking
98636,144.972156,,,101730,54 Carlton Street,,2017,-37.80078234,Residential,221,Carlton,1,101730,,com_clue_offstreet_car_parking_2017.98636,Off Street Parking
98640,144.9515225,,,105336,487-489 King Street,,2017,-37.80862278,Private,440,West Melbourne (Residential),11,105336,,com_clue_offstreet_car_parking_2017.98640,Off Street Parking
98643,144.9532496,,,104181,66 Gatehouse Street,,2017,-37.79531456,Residential,922,Parkville,1,104181,,com_clue_offstreet_car_parking_2017.98643,Off Street Parking
98644,144.9575555,,,106994,45-59 O'Connell Street,,2017,-37.80463006,Residential,361,North Melbourne,5,106994,,com_clue_offstreet_car_parking_2017.98644,Off Street Parking
98645,144.9431939,,,102810,155-157 Dryburgh Street,,2017,-37.80284101,Residential,340,North Melbourne,1,102810,,com_clue_offstreet_car_parking_2017.98645,Off Street Parking
98646,144.9512042,,,103829,123 Flemington Road,,2017,-37.79713134,Residential,380,North Melbourne,2,103829,,com_clue_offstreet_car_parking_2017.98646,Off Street Parking
98650,144.9430749,,,102799,129 Dryburgh Street,,2017,-37.8035064,Residential,340,North Melbourne,1,102799,,com_clue_offstreet_car_parking_2017.98650,Off Street Parking
98652,144.9599276,,,110730,90 Queens Bridge Street,,2017,-37.82497055,Private,807,Southbank,6,108056,,com_clue_offstreet_car_parking_2017.98652,Off Street Parking
98653,144.9559421,,,105861,548-558 Little Bourke Street,,2017,-37.81491966,Commercial,62,Melbourne (CBD),335,105861,,com_clue_offstreet_car_parking_2017.98653,Off Street Parking
98654,144.9665258,,,101647,360 Cardigan Street,,2017,-37.79624749,Residential,208,Carlton,2,101647,,com_clue_offstreet_car_parking_2017.98654,Off Street Parking
98655,144.9664677,,,101650,352 Cardigan Street,,2017,-37.79642529,Residential,208,Carlton,1,101650,,com_clue_offstreet_car_parking_2017.98655,Off Street Parking
98656,144.9460527,,,100118,230-244 Abbotsford Street,,2017,-37.80159317,Residential,332,North Melbourne,15,100118,,com_clue_offstreet_car_parking_2017.98656,Off Street Parking
98657,144.9545817,,,109689,205 Victoria Street,,2017,-37.80597923,Private,434,West Melbourne (Residential),2,109689,,com_clue_offstreet_car_parking_2017.98657,Off Street Parking
98658,144.9448299,,,579421,117 Abbotsford Street,,2017,-37.80491213,Residential,404,West Melbourne (Residential),1,579421,,com_clue_offstreet_car_parking_2017.98658,Off Street Parking
98659,144.9584691,,,110482,109-117 Clarendon Street,,2017,-37.82774004,Residential,732,Southbank,91,110482,,com_clue_offstreet_car_parking_2017.98659,Off Street Parking
98660,144.939797,,,637420,23 South Wharf Drive,,2017,-37.82312469,Residential,773,Docklands,2,637420,,com_clue_offstreet_car_parking_2017.98660,Off Street Parking
98661,144.973136,,,505088,52-54 Canning Street,,2017,-37.7981527,Residential,234,Carlton,1,505088,,com_clue_offstreet_car_parking_2017.98661,Off Street Parking
98663,144.9794589,,,100356,346-362 Albert Street,,2017,-37.80959836,Private,621,East Melbourne,12,100356,,com_clue_offstreet_car_parking_2017.98663,Off Street Parking
98665,144.9542622,,,110120,480 William Street,,2017,-37.80621463,Residential,434,West Melbourne (Residential),1,110120,,com_clue_offstreet_car_parking_2017.98665,Off Street Parking
98668,144.9696191,,,528487,261 Rathdowne Street,,2017,-37.80059692,Residential,219,Carlton,1,528487,,com_clue_offstreet_car_parking_2017.98668,Off Street Parking
98670,144.9741276,,,106918,27 Nicholson Street,,2017,-37.80052364,Residential,237,Carlton,2,106918,,com_clue_offstreet_car_parking_2017.98670,Off Street Parking
98672,144.9440624,,,101392,10 Canning Street,,2017,-37.79567532,Residential,306,North Melbourne,2,101392,,com_clue_offstreet_car_parking_2017.98672,Off Street Parking
98673,144.9664539,,,101651,350 Cardigan Street,,2017,-37.79646945,Residential,208,Carlton,1,101651,,com_clue_offstreet_car_parking_2017.98673,Off Street Parking
98674,144.986629,,,100263,11-23 Airlie Street,,2017,-37.83243863,Residential,857,South Yarra,3,100263,,com_clue_offstreet_car_parking_2017.98674,Off Street Parking
98676,144.9545198,,,104159,120-122 Gatehouse Street,,2017,-37.79431348,Residential,922,Parkville,1,104159,,com_clue_offstreet_car_parking_2017.98676,Off Street Parking
98677,144.9485477,,,602915,24 Little Curzon Street,,2017,-37.80420012,Residential,345,North Melbourne,1,602915,,com_clue_offstreet_car_parking_2017.98677,Off Street Parking
98678,144.9617186,,,102132,376-390 Collins Street,,2017,-37.81629382,Private,34,Melbourne (CBD),80,102132,,com_clue_offstreet_car_parking_2017.98678,Off Street Parking
98679,144.9607032,,,104664,116-122 Hardware Street,,2017,-37.81194755,Private,74,Melbourne (CBD),15,104664,,com_clue_offstreet_car_parking_2017.98679,Off Street Parking
98681,144.9554244,,,102112,568-580 Collins Street,,2017,-37.81836574,Residential,31,Melbourne (CBD),227,102112,,com_clue_offstreet_car_parking_2017.98681,Off Street Parking
98684,144.9638084,,,102049,873-945 Swanston Street,,2017,-37.79505192,Private,271,Parkville,55,102049,,com_clue_offstreet_car_parking_2017.98684,Off Street Parking
98685,144.9505476,,,108435,16-26 Mansion House Lane,,2017,-37.80811882,Residential,431,West Melbourne (Residential),6,108435,,com_clue_offstreet_car_parking_2017.98685,Off Street Parking
98688,144.946838,,,559228,95-99 Hawke Street,,2017,-37.80754145,Residential,419,West Melbourne (Residential),3,559228,,com_clue_offstreet_car_parking_2017.98688,Off Street Parking
98689,144.9675774,,,102638,121 Drummond Street,,2017,-37.80374292,Private,252,Carlton,5,102638,,com_clue_offstreet_car_parking_2017.98689,Off Street Parking
98690,144.9701458,,,569747,3-17 Grant Street,,2017,-37.82570253,Residential,750,Southbank,18,108655,,com_clue_offstreet_car_parking_2017.98690,Off Street Parking
98691,144.9815085,,,105150,26 Jolimont Terrace,,2017,-37.81782614,Private,656,East Melbourne,8,105150,,com_clue_offstreet_car_parking_2017.98691,Off Street Parking
98700,144.9471944,,,107976,608 Queensberry Street,,2017,-37.80253269,Residential,333,North Melbourne,1,107976,,com_clue_offstreet_car_parking_2017.98700,Off Street Parking
98701,144.9574732,,,102117,500-514 Collins Street,,2017,-37.81753383,Private,32,Melbourne (CBD),75,102117,,com_clue_offstreet_car_parking_2017.98701,Off Street Parking
98705,144.9460239,,,111169,613 Spencer Street,,2017,-37.80698805,Residential,414,West Melbourne (Residential),1,108881,,com_clue_offstreet_car_parking_2017.98705,Off Street Parking
98707,144.9573945,,,108448,7-13 Royal Parade,,2017,-37.79667644,Residential,916,Parkville,2,108448,,com_clue_offstreet_car_parking_2017.98707,Off Street Parking
98708,144.9467642,,,100085,519-521 Abbotsford Street,,2017,-37.794137,Residential,304,North Melbourne,1,100085,,com_clue_offstreet_car_parking_2017.98708,Off Street Parking
98709,144.9718006,,,592118,17 David Street,,2017,-37.79691629,Residential,224,Carlton,1,592118,,com_clue_offstreet_car_parking_2017.98709,Off Street Parking
98712,144.9517115,,,105632,68-82 Leveson Street,,2017,-37.80247804,Residential,368,North Melbourne,99,105632,,com_clue_offstreet_car_parking_2017.98712,Off Street Parking
98713,144.9469624,,,106569,15 Miller Street,,2017,-37.8061269,Residential,406,West Melbourne (Residential),1,106569,,com_clue_offstreet_car_parking_2017.98713,Off Street Parking
98714,144.9556421,,,105298,115-129 King Street,,2017,-37.81728163,Private,41,Melbourne (CBD),4,105298,,com_clue_offstreet_car_parking_2017.98714,Off Street Parking
98715,144.9449443,,,105805,1-7 Little Lothian Street North,,2017,-37.80202429,Residential,334,North Melbourne,4,105805,,com_clue_offstreet_car_parking_2017.98715,Off Street Parking
98716,144.9558606,,,107302,173 Park Drive,,2017,-37.79374524,Residential,923,Parkville,1,107302,,com_clue_offstreet_car_parking_2017.98716,Off Street Parking
98717,144.9592776,,,105481,348-358 La Trobe Street,,2017,-37.81067976,Private,94,Melbourne (CBD),4,105481,,com_clue_offstreet_car_parking_2017.98717,Off Street Parking
98718,144.9748085,,,106943,153-159 Nicholson Street,,2017,-37.79652802,Residential,232,Carlton,3,106943,,com_clue_offstreet_car_parking_2017.98718,Off Street Parking
98719,144.9856395,,,108670,12-14 St Leonards Court,,2017,-37.82922039,Residential,853,South Yarra,2,108670,,com_clue_offstreet_car_parking_2017.98719,Off Street Parking
98723,144.9462421,,,100197,169-171 Adderley Street,,2017,-37.80953349,Residential,428,West Melbourne (Residential),1,100197,,com_clue_offstreet_car_parking_2017.98723,Off Street Parking
98724,144.9899313,,,104839,1093 Hoddle Street,,2017,-37.81588401,Residential,606,East Melbourne,2,104839,,com_clue_offstreet_car_parking_2017.98724,Off Street Parking
98725,144.9689416,,,102726,288-290 Drummond Street,,2017,-37.79930475,Residential,219,Carlton,1,102726,,com_clue_offstreet_car_parking_2017.98725,Off Street Parking
98726,144.9746236,,,109124,100 Station Street,,2017,-37.79501221,Residential,230,Carlton,1,109124,,com_clue_offstreet_car_parking_2017.98726,Off Street Parking
98727,144.9515736,,,605910,2-42 Aurora Lane,,2017,-37.82054376,Private,1105,Docklands,43,605910,,com_clue_offstreet_car_parking_2017.98727,Off Street Parking
98734,144.9796763,,,109988,149-151 Wellington Parade South,,2017,-37.81677283,Private,656,East Melbourne,4,109988,,com_clue_offstreet_car_parking_2017.98734,Off Street Parking
98736,144.9508705,,,578095,694-704 Collins Street,,2017,-37.81949297,Commercial,1105,Docklands,265,578095,,com_clue_offstreet_car_parking_2017.98736,Off Street Parking
98737,144.9681391,,,108584,170-190 Russell Street,,2017,-37.81199369,Commercial,57,Melbourne (CBD),409,108584,,com_clue_offstreet_car_parking_2017.98737,Off Street Parking
98740,144.9685851,,,111214,178 Elgin Street,,2017,-37.79681948,Private,214,Carlton,2,111207,,com_clue_offstreet_car_parking_2017.98740,Off Street Parking
98741,144.9513664,,,109706,297-307 Victoria Street,,2017,-37.80562951,Residential,424,West Melbourne (Residential),2,109706,,com_clue_offstreet_car_parking_2017.98741,Off Street Parking
98742,144.9495374,,,106728,6-8 Molesworth Street,,2017,-37.7985106,Residential,351,North Melbourne,2,106728,,com_clue_offstreet_car_parking_2017.98742,Off Street Parking
98743,144.9580529,,,105477,378-392 La Trobe Street,,2017,-37.81075363,Commercial,93,Melbourne (CBD),262,105477,,com_clue_offstreet_car_parking_2017.98743,Off Street Parking
98748,144.9462011,,,631647,1000 La Trobe Street,,2017,-37.81427308,Private,1102,Docklands,55,631647,,com_clue_offstreet_car_parking_2017.98748,Off Street Parking
98751,144.9849299,,,100420,134 Anderson Street,,2017,-37.82912276,Residential,853,South Yarra,5,100420,,com_clue_offstreet_car_parking_2017.98751,Off Street Parking
98753,144.9685851,,,111215,180 Elgin Street,,2017,-37.79681948,Private,214,Carlton,2,111207,,com_clue_offstreet_car_parking_2017.98753,Off Street Parking
98757,144.9572629,,,102116,516-520 Collins Street,,2017,-37.81780327,Private,32,Melbourne (CBD),17,102116,,com_clue_offstreet_car_parking_2017.98757,Off Street Parking
98758,144.9437803,,,103529,11-17 Erskine Place,,2017,-37.79420392,Residential,305,North Melbourne,4,103529,,com_clue_offstreet_car_parking_2017.98758,Off Street Parking
98764,144.948711,,,108860,493 Spencer Street,,2017,-37.80913721,Private,430,West Melbourne (Residential),11,108860,,com_clue_offstreet_car_parking_2017.98764,Off Street Parking
98765,144.9626303,,,108117,10-16 Queen Street,,2017,-37.81841106,Private,14,Melbourne (CBD),13,108117,,com_clue_offstreet_car_parking_2017.98765,Off Street Parking
98767,144.9867457,,,104523,85 Grey Street,,2017,-37.81232093,Residential,610,East Melbourne,1,104523,,com_clue_offstreet_car_parking_2017.98767,Off Street Parking
98769,144.957563,,,108460,57 Royal Parade,,2017,-37.7952876,Private,915,Parkville,1,108460,,com_clue_offstreet_car_parking_2017.98769,Off Street Parking
98770,144.951187,,,110843,163-261 Spencer Street,,2017,-37.81501701,Commercial,1101,Docklands,583,110843,,com_clue_offstreet_car_parking_2017.98770,Off Street Parking
98771,144.9547714,,,104155,132-134 Gatehouse Street,,2017,-37.79411548,Residential,922,Parkville,2,104155,,com_clue_offstreet_car_parking_2017.98771,Off Street Parking
98773,144.9622689,,,613006,28 Freshwater Place,,2017,-37.82266873,Commercial,802,Southbank,247,613006,,com_clue_offstreet_car_parking_2017.98773,Off Street Parking
98774,144.9745548,,,109131,82 Station Street,,2017,-37.79569906,Residential,232,Carlton,1,109131,,com_clue_offstreet_car_parking_2017.98774,Off Street Parking
98777,144.9431167,,,102803,137 Dryburgh Street,,2017,-37.80327809,Residential,340,North Melbourne,1,102803,,com_clue_offstreet_car_parking_2017.98777,Off Street Parking
98778,144.9900545,,,100384,34 Albert Street,,2017,-37.81077947,Residential,601,East Melbourne,1,100384,,com_clue_offstreet_car_parking_2017.98778,Off Street Parking
98783,144.9547597,,,101528,117-131 Capel Street,,2017,-37.80504152,Private,357,North Melbourne,30,101528,,com_clue_offstreet_car_parking_2017.98783,Off Street Parking
98784,144.9542309,,,110119,482 William Street,,2017,-37.80615463,Private,434,West Melbourne (Residential),1,110119,,com_clue_offstreet_car_parking_2017.98784,Off Street Parking
98785,144.969395,,,102720,324-326 Drummond Street,,2017,-37.79827133,Residential,216,Carlton,3,102720,,com_clue_offstreet_car_parking_2017.98785,Off Street Parking
98787,144.9849195,,,104978,160 Hotham Street,,2017,-37.81374523,Residential,616,East Melbourne,1,104978,,com_clue_offstreet_car_parking_2017.98787,Off Street Parking
98790,144.9861766,,,109915,240-244 Walsh Street,,2017,-37.83253162,Residential,857,South Yarra,3,109915,,com_clue_offstreet_car_parking_2017.98790,Off Street Parking
98791,144.987398,,,104949,89 Hotham Street,,2017,-37.81459089,Residential,608,East Melbourne,1,104949,,com_clue_offstreet_car_parking_2017.98791,Off Street Parking
