,Lastupdated,Status_Timestamp,Zone_Number,Status_Description,Parkingbay_ID,Latitude,Longitude,Area of Interest
1205,2023-10-10T21:20:20+11:00,2023-10-10T20:11:21+11:00,7186,Unoccupied,18632,-37.82114193,144.9437888417761,On Street Parking
1206,2023-10-10T21:20:20+11:00,2023-10-10T20:35:33+11:00,7186,Unoccupied,15094,-37.82130458,144.9437272277152,On Street Parking
1207,2023-10-10T21:20:20+11:00,2023-10-10T18:55:32+11:00,7186,Unoccupied,18623,-37.82113479,144.9430166154661,On Street Parking
1208,2023-10-10T21:20:20+11:00,2023-10-10T14:01:41+11:00,7362,Present,6248,-37.81787194,144.9586178,On Street Parking
1209,2023-10-10T21:20:20+11:00,2023-10-10T21:16:11+11:00,7135,Unoccupied,16360,-37.80648941,144.96231453019703,On Street Parking
1210,2023-10-10T21:20:20+11:00,2023-10-10T19:12:00+11:00,7135,Present,16362,-37.80651264,144.9625248,On Street Parking
1211,2023-10-10T21:20:20+11:00,2023-10-10T14:36:49+11:00,,Unoccupied,21162,-37.8034427,144.9618343936163,On Street Parking
1212,2023-10-10T21:20:20+11:00,2023-10-10T20:58:05+11:00,7212,Unoccupied,20614,-37.81955745,144.94369160324493,On Street Parking
1213,2023-10-10T21:20:20+11:00,2023-10-10T17:46:40+11:00,7212,Present,20617,-37.81938983,144.94361466018285,On Street Parking
1214,2023-10-10T21:20:20+11:00,2023-10-10T20:17:34+11:00,7212,Unoccupied,20618,-37.81933641,144.94359021203934,On Street Parking
1215,2023-10-10T21:20:20+11:00,2023-10-10T16:15:40+11:00,7197,Unoccupied,20909,-37.81998434,144.94530742172287,On Street Parking
1216,2023-10-10T21:20:20+11:00,2023-10-10T18:39:48+11:00,7194,Present,20903,-37.81901505,144.9442500286765,On Street Parking
1217,2023-10-10T21:20:20+11:00,2023-10-10T20:45:39+11:00,7202,Present,20588,-37.82015467,144.9472802015655,On Street Parking
1218,2023-10-10T21:20:20+11:00,2023-10-10T18:09:28+11:00,7202,Present,20589,-37.82008607,144.94725504284366,On Street Parking
1219,2023-10-10T21:20:20+11:00,2023-10-10T20:56:41+11:00,7202,Unoccupied,20591,-37.81993084,144.94718710333325,On Street Parking
1220,2023-10-10T21:20:20+11:00,2023-10-10T20:56:17+11:00,7202,Unoccupied,20592,-37.81984858,144.9471475503992,On Street Parking
1221,2023-10-10T21:20:20+11:00,2023-10-10T20:08:31+11:00,7202,Unoccupied,20600,-37.82043238,144.94718061053305,On Street Parking
1222,2023-10-10T21:20:20+11:00,2023-10-10T20:50:15+11:00,7202,Unoccupied,21483,-37.82027604,144.94713077639028,On Street Parking
1223,2023-10-10T21:20:20+11:00,2023-10-10T20:45:34+11:00,7202,Unoccupied,21485,-37.82011966,144.94707022587994,On Street Parking
1224,2023-10-10T21:20:20+11:00,2023-10-10T19:43:23+11:00,7202,Present,21486,-37.82005184,144.9470437741028,On Street Parking
1225,2023-10-10T21:20:20+11:00,2023-10-10T20:53:31+11:00,7202,Unoccupied,21489,-37.81981513,144.94693719894985,On Street Parking
1226,2023-10-10T21:20:20+11:00,2023-10-10T20:08:36+11:00,7203,Unoccupied,18228,-37.82210211,144.94781162451125,On Street Parking
1227,2023-10-10T21:20:20+11:00,2023-10-10T19:33:21+11:00,7203,Present,18227,-37.82203849,144.94779815026655,On Street Parking
1228,2023-10-10T21:20:20+11:00,2023-10-10T20:11:36+11:00,7229,Unoccupied,18612,-37.82141258,144.9511446603952,On Street Parking
1229,2023-10-10T21:20:20+11:00,2023-10-10T11:32:58+11:00,7159,Present,18532,-37.81954177,144.95047574179642,On Street Parking
1230,2023-10-10T21:20:20+11:00,2023-10-10T19:45:36+11:00,7126,Present,7376,-37.8068249,144.96532985588038,On Street Parking
1231,2023-10-10T21:20:20+11:00,2023-10-10T20:56:06+11:00,7685,Unoccupied,7334,-37.8073092,144.96809471096117,On Street Parking
1232,2023-10-10T21:20:20+11:00,2023-10-10T10:29:08+11:00,7486,Present,6922,-37.81699389,144.95588359259403,On Street Parking
1233,2023-10-10T21:20:20+11:00,2023-10-10T20:36:48+11:00,7486,Present,6923,-37.8169431,144.95586037094702,On Street Parking
1234,2023-10-10T21:20:20+11:00,2023-10-10T19:13:46+11:00,7336,Present,6439,-37.81598931,144.95684123123507,On Street Parking
1235,2023-10-10T21:20:20+11:00,2023-10-10T20:39:37+11:00,7336,Unoccupied,6440,-37.8159707,144.95690582031767,On Street Parking
1236,2023-10-10T21:20:20+11:00,2023-10-10T19:56:10+11:00,7425,Present,7127,-37.81881662,144.9592831536932,On Street Parking
1237,2023-10-10T21:20:20+11:00,2023-10-10T18:52:18+11:00,7228,Present,18565,-37.81956935,144.94969301197855,On Street Parking
1238,2023-10-10T21:20:20+11:00,2023-10-10T17:37:40+11:00,7228,Present,18567,-37.81966139,144.94976558139547,On Street Parking
1239,2023-10-10T21:20:20+11:00,2023-10-10T19:34:50+11:00,7228,Unoccupied,18566,-37.81961403,144.94972824250124,On Street Parking
1240,2023-10-10T21:20:20+11:00,2023-10-10T19:45:02+11:00,7222,Unoccupied,20625,-37.82050623,144.94290861086614,On Street Parking
1241,2023-10-10T21:20:20+11:00,2023-10-10T19:42:53+11:00,7497,Present,66870,-37.80865748,144.96726519004363,On Street Parking
1242,2023-10-10T21:20:20+11:00,2023-10-10T18:31:20+11:00,7423,Present,60836,-37.81451507,144.97372858387934,On Street Parking
1243,2023-10-10T21:20:20+11:00,2023-10-10T20:13:07+11:00,7025,Present,20542,-37.80625812,144.96145626655414,On Street Parking
1244,2023-10-10T21:20:20+11:00,2023-10-10T19:17:46+11:00,7025,Present,20543,-37.80623284,144.9614606841962,On Street Parking
1245,2023-10-10T21:20:20+11:00,2023-10-10T14:46:55+11:00,7025,Present,20546,-37.80612929,144.96147889179142,On Street Parking
1246,2023-10-10T21:20:20+11:00,2023-10-05T01:26:59+11:00,7025,Unoccupied,20554,-37.80598244,144.96162268707374,On Street Parking
1247,2023-10-10T21:20:20+11:00,2023-10-10T18:44:40+11:00,,Unoccupied,64247,-37.81047839,144.97230467867075,On Street Parking
1248,2023-10-10T21:20:20+11:00,2023-10-09T14:16:22+11:00,7519,Present,7980,-37.81414379,144.95979292327627,On Street Parking
1249,2023-10-10T21:20:20+11:00,2023-10-10T19:47:25+11:00,,Present,7984,-37.81429787,144.9592636853415,On Street Parking
1250,2023-10-10T21:20:20+11:00,2023-10-09T06:00:09+11:00,7595,Present,20766,-37.81627004,144.96128235331545,On Street Parking
1251,2023-10-10T21:20:20+11:00,2023-04-14T01:06:46+10:00,7595,Unoccupied,20768,-37.81629036,144.96129173189377,On Street Parking
1252,2023-10-10T21:20:20+11:00,2023-10-10T20:18:06+11:00,7208,Present,20607,-37.82116731,144.9453672570661,On Street Parking
1253,2023-10-10T21:20:20+11:00,2023-10-10T20:03:47+11:00,7208,Unoccupied,20609,-37.82105051,144.9453364240078,On Street Parking
1254,2023-10-10T21:20:20+11:00,2023-10-10T19:40:40+11:00,7231,Present,15026,-37.82106515,144.9442510973915,On Street Parking
1255,2023-10-10T21:20:20+11:00,2023-10-10T21:13:39+11:00,7213,Unoccupied,16287,-37.82036247,144.94402627094496,On Street Parking
1256,2023-10-10T21:20:20+11:00,2023-10-10T21:08:51+11:00,,Unoccupied,6588,-37.80867167,144.96608389761838,On Street Parking
1257,2023-10-10T21:20:20+11:00,2023-10-10T20:28:46+11:00,7167,Present,17487,-37.82042107,144.94208717425943,On Street Parking
1258,2023-10-10T21:20:20+11:00,2023-10-10T21:02:51+11:00,7167,Present,17481,-37.82036991,144.9416538788944,On Street Parking
1259,2023-10-10T21:20:20+11:00,2023-10-09T16:41:46+11:00,7167,Present,17490,-37.82035031,144.94233273035633,On Street Parking
1260,2023-10-10T21:20:20+11:00,2023-10-10T19:07:22+11:00,7167,Present,17493,-37.82029217,144.94253451002305,On Street Parking
1261,2023-10-10T21:20:20+11:00,2023-10-10T20:19:45+11:00,7167,Unoccupied,17483,-37.82033123,144.94178443111818,On Street Parking
1262,2023-10-10T21:20:20+11:00,2023-10-10T17:57:27+11:00,7207,Unoccupied,20603,-37.82034637,144.94446289451076,On Street Parking
1263,2023-10-10T21:20:20+11:00,2023-10-10T21:11:47+11:00,7207,Unoccupied,20604,-37.82039569,144.94448619160318,On Street Parking
1264,2023-10-10T21:20:20+11:00,2023-10-10T20:25:21+11:00,7214,Unoccupied,20920,-37.82014263,144.94599901947242,On Street Parking
1265,2023-10-10T21:20:20+11:00,2023-10-10T18:28:03+11:00,7161,Present,20571,-37.820449,144.9511568011041,On Street Parking
1266,2023-10-10T21:20:20+11:00,2023-10-10T16:59:32+11:00,7161,Present,20573,-37.8205649,144.95125247431088,On Street Parking
1267,2023-10-10T21:20:20+11:00,2023-10-10T15:47:18+11:00,7161,Present,20575,-37.82067837,144.95134231522945,On Street Parking
1268,2023-10-10T21:20:20+11:00,2023-10-10T19:25:04+11:00,7695,Present,22959,-37.81844777,144.95938672872117,On Street Parking
1269,2023-10-10T21:20:20+11:00,2023-10-10T20:31:53+11:00,7165,Present,15336,-37.81877878,144.9477980830452,On Street Parking
1270,2023-10-10T21:20:20+11:00,2023-10-10T17:48:39+11:00,7173,Present,13449,-37.81956463,144.94473774153047,On Street Parking
1271,2023-10-10T21:20:20+11:00,2023-10-10T17:05:37+11:00,7173,Unoccupied,13463,-37.81935188,144.94547304880464,On Street Parking
1272,2023-10-10T21:20:20+11:00,2023-10-10T20:35:09+11:00,7173,Unoccupied,13456,-37.81949368,144.94498293410155,On Street Parking
1273,2023-10-10T21:20:20+11:00,2023-10-10T18:51:59+11:00,7173,Unoccupied,13473,-37.81924644,144.94583855541015,On Street Parking
1274,2023-10-10T21:20:20+11:00,2023-10-10T15:32:42+11:00,7171,Present,13021,-37.81957864,144.9450037,On Street Parking
1275,2023-10-10T21:20:20+11:00,2023-10-10T20:43:08+11:00,7173,Unoccupied,13464,-37.81934277,144.94550482424316,On Street Parking
1276,2023-10-10T21:20:20+11:00,2023-10-10T21:16:56+11:00,7178,Unoccupied,13391,-37.82005535,144.94303831913783,On Street Parking
1277,2023-10-10T21:20:20+11:00,2023-10-10T19:31:02+11:00,7178,Unoccupied,13393,-37.82003923,144.94309376908998,On Street Parking
1278,2023-10-10T21:20:20+11:00,2023-10-03T03:51:46+11:00,7178,Present,13430,-37.81989374,144.94328768101258,On Street Parking
1279,2023-10-10T21:20:20+11:00,2023-10-10T19:47:17+11:00,7990,Unoccupied,22965,-37.81009253,144.95555611518537,On Street Parking
1280,2023-10-10T21:20:20+11:00,2023-10-10T20:05:03+11:00,,Unoccupied,22971,-37.81024844,144.95581655995483,On Street Parking
1281,2023-10-10T21:20:20+11:00,2023-10-10T20:36:22+11:00,,Unoccupied,22974,-37.81100126,144.95616166800883,On Street Parking
1282,2023-10-10T21:20:20+11:00,2023-10-10T16:51:08+11:00,7698,Present,22976,-37.81088943,144.95611065891097,On Street Parking
1283,2023-10-10T21:20:20+11:00,2023-10-10T19:04:09+11:00,7411,Present,51019,-37.81242579,144.97080914791258,On Street Parking
1284,2023-10-10T21:20:20+11:00,2023-10-10T17:55:26+11:00,7400,Present,50919,-37.81325167,144.9711904975565,On Street Parking
1285,2023-10-10T21:20:20+11:00,2023-08-28T10:11:16+10:00,7402,Present,50815,-37.81463216,144.97183139102785,On Street Parking
1286,2023-10-10T21:20:20+11:00,2023-10-10T21:09:29+11:00,7399,Unoccupied,50910,-37.81370951,144.9714016807551,On Street Parking
1287,2023-10-10T21:20:20+11:00,2023-10-10T16:34:39+11:00,7197,Unoccupied,20872,-37.81972264,144.9452378507582,On Street Parking
1288,2023-10-10T21:20:20+11:00,2023-10-10T21:05:27+11:00,7273,Unoccupied,50652,-37.80825617,144.97161362836698,On Street Parking
1289,2023-10-10T21:20:20+11:00,2023-10-10T17:59:36+11:00,7273,Unoccupied,50653,-37.80823286,144.97160314078872,On Street Parking
1290,2023-10-10T21:20:20+11:00,2023-10-10T18:05:18+11:00,7273,Unoccupied,50655,-37.80818624,144.9715812198217,On Street Parking
1291,2023-10-10T21:20:20+11:00,2023-10-10T21:15:11+11:00,7645,Unoccupied,50215,-37.81249763,144.97369144100043,On Street Parking
1292,2023-10-10T21:20:20+11:00,2023-10-10T20:00:26+11:00,7188,Present,17717,-37.82031223,144.93962605267149,On Street Parking
1293,2023-10-10T21:20:20+11:00,2023-10-10T19:36:47+11:00,7188,Present,17719,-37.82036817,144.93985984418407,On Street Parking
1294,2023-10-10T21:20:20+11:00,2023-10-10T21:12:46+11:00,7188,Unoccupied,17693,-37.82060325,144.94031698277732,On Street Parking
1295,2023-10-10T21:20:20+11:00,2023-10-10T18:00:58+11:00,7188,Present,17696,-37.82077819,144.94092655518352,On Street Parking
1296,2023-10-10T21:20:20+11:00,2023-10-10T18:41:45+11:00,7182,Present,23361,-37.821105,144.94224275617853,On Street Parking
1297,2023-10-10T21:20:20+11:00,2023-10-10T18:55:11+11:00,7267,Present,15099,-37.82182988,144.94361796600532,On Street Parking
1298,2023-10-10T21:20:20+11:00,2023-09-07T12:03:53+10:00,7607,Unoccupied,23364,-37.81516717,144.96090287882657,On Street Parking
1299,2023-10-10T21:20:20+11:00,2023-10-10T21:14:32+11:00,,Unoccupied,6369,-37.81867691,144.95581084680703,On Street Parking
1300,2023-10-10T21:20:20+11:00,2023-10-10T19:50:53+11:00,7210,Unoccupied,17321,-37.81243079,144.94089421111102,On Street Parking
1301,2023-10-10T21:20:20+11:00,2023-10-10T20:53:19+11:00,7210,Unoccupied,17330,-37.81251371,144.9406746709352,On Street Parking
1302,2023-10-10T21:20:20+11:00,2023-10-10T17:19:07+11:00,7210,Unoccupied,17339,-37.81248965,144.94073843257348,On Street Parking
1303,2023-10-10T21:20:20+11:00,2023-10-10T18:46:52+11:00,7226,Present,23381,-37.81316735,144.9407054984012,On Street Parking
1304,2023-10-10T21:20:20+11:00,2023-10-10T21:06:55+11:00,7226,Unoccupied,23383,-37.81306257,144.94064145202975,On Street Parking
1305,2023-10-10T21:20:20+11:00,2023-10-10T20:36:21+11:00,7047,Unoccupied,9996,-37.80042785,144.96469457778048,On Street Parking
1306,2023-10-10T21:20:20+11:00,2023-10-10T20:24:50+11:00,7047,Unoccupied,9989,-37.80058828,144.96486396884325,On Street Parking
1307,2023-10-10T21:20:20+11:00,2023-10-10T18:03:54+11:00,7036,Present,23413,-37.79988233,144.9654561330423,On Street Parking
1308,2023-10-10T21:20:20+11:00,2023-10-10T21:08:22+11:00,7034,Present,23416,-37.80004837,144.96542754148047,On Street Parking
1309,2023-10-10T21:20:20+11:00,2023-10-10T17:48:14+11:00,7034,Present,9968,-37.79985878,144.96557167369087,On Street Parking
1310,2023-10-10T21:20:20+11:00,2023-10-10T18:21:53+11:00,7034,Present,23395,-37.79998415,144.96555067824755,On Street Parking
1311,2023-10-10T21:20:20+11:00,2023-10-09T22:22:05+11:00,7443,Present,10547,-37.80414857,144.96471977521298,On Street Parking
1312,2023-10-10T21:20:20+11:00,2023-10-10T14:58:39+11:00,7442,Present,10299,-37.80431408,144.96481094348715,On Street Parking
1313,2023-10-10T21:20:20+11:00,2023-10-10T20:11:54+11:00,7442,Present,10302,-37.80424586,144.96482284309295,On Street Parking
1314,2023-10-10T21:20:20+11:00,2023-10-10T19:49:01+11:00,7577,Present,5715,-37.81391239,144.95663058121823,On Street Parking
1315,2023-10-10T21:20:20+11:00,2023-10-10T20:47:45+11:00,7577,Present,5721,-37.81398986,144.95635971721026,On Street Parking
1316,2023-10-10T21:20:20+11:00,2023-10-10T20:57:12+11:00,7577,Present,5704,-37.81386417,144.95680273045394,On Street Parking
1317,2023-10-10T21:20:20+11:00,2023-10-10T20:28:08+11:00,7577,Present,5719,-37.81395506,144.95648172021134,On Street Parking
1318,2023-10-10T21:20:20+11:00,2023-10-10T19:08:13+11:00,7577,Present,23442,-37.81432497,144.9551909607032,On Street Parking
1319,2023-10-10T21:20:20+11:00,2023-10-10T20:49:23+11:00,7577,Present,5698,-37.81420157,144.95561859039697,On Street Parking
1320,2023-10-10T21:20:20+11:00,2023-10-10T18:59:54+11:00,7577,Present,5709,-37.81420997,144.95558927833048,On Street Parking
1321,2023-10-10T21:20:20+11:00,2023-10-10T20:13:13+11:00,7577,Present,5701,-37.81425133,144.95544452570135,On Street Parking
1322,2023-10-10T21:20:20+11:00,2023-10-10T20:21:17+11:00,7577,Present,5697,-37.81419338,144.9556474335151,On Street Parking
1323,2023-10-10T21:20:20+11:00,2023-10-10T17:31:57+11:00,7577,Present,5696,-37.81418513,144.95567630033878,On Street Parking
1324,2023-10-10T21:20:20+11:00,2023-10-10T20:46:35+11:00,7451,Unoccupied,60217,-37.81699025,144.96871639926962,On Street Parking
1325,2023-10-10T21:20:20+11:00,2023-10-10T16:26:15+11:00,7451,Unoccupied,60219,-37.81703043,144.96857995382135,On Street Parking
1326,2023-10-10T21:20:20+11:00,2023-10-10T20:22:10+11:00,7451,Present,60222,-37.8170947,144.9683617991356,On Street Parking
1327,2023-10-10T21:20:20+11:00,2023-10-10T19:33:29+11:00,7452,Present,60226,-37.81716937,144.96810842559273,On Street Parking
1328,2023-10-10T21:20:20+11:00,2023-10-10T18:01:09+11:00,7273,Unoccupied,50625,-37.80823242,144.97172585342287,On Street Parking
1329,2023-10-10T21:20:20+11:00,2023-10-10T20:59:22+11:00,7718,Unoccupied,23810,-37.80160522,144.95655902048355,On Street Parking
1330,2023-10-10T21:20:20+11:00,2023-10-10T20:54:41+11:00,7718,Unoccupied,23811,-37.8016588,144.9565495520547,On Street Parking
1331,2023-10-10T21:20:20+11:00,2023-10-10T15:37:28+11:00,7711,Unoccupied,13912,-37.80225355,144.95612931177158,On Street Parking
1332,2023-10-10T21:20:20+11:00,2023-10-10T20:32:49+11:00,7711,Unoccupied,23821,-37.80232719,144.95603494821518,On Street Parking
1333,2023-10-10T21:20:20+11:00,2023-10-09T19:31:58+11:00,7713,Unoccupied,12377,-37.8028971,144.95579306764006,On Street Parking
1334,2023-10-10T21:20:20+11:00,2023-10-10T12:22:05+11:00,7713,Present,12381,-37.80263038,144.95583774606058,On Street Parking
1335,2023-10-10T21:20:20+11:00,2023-10-10T12:35:47+11:00,7713,Present,12375,-37.80278815,144.9558114360731,On Street Parking
1336,2023-10-10T21:20:20+11:00,2023-10-10T19:28:21+11:00,7713,Unoccupied,12379,-37.8030056,144.95577479081388,On Street Parking
1337,2023-10-10T21:20:20+11:00,2023-10-10T19:24:06+11:00,7712,Present,11366,-37.80416013,144.95545384043996,On Street Parking
1338,2023-10-10T21:20:20+11:00,2023-10-10T16:44:05+11:00,7712,Present,11359,-37.80395954,144.95548989784683,On Street Parking
1339,2023-10-10T21:20:20+11:00,2023-10-10T20:44:31+11:00,7712,Unoccupied,11400,-37.80542595,144.9552262757514,On Street Parking
1340,2023-10-10T21:20:20+11:00,2023-10-10T18:15:49+11:00,7712,Present,11398,-37.80538136,144.95523429232816,On Street Parking
1341,2023-10-10T21:20:20+11:00,2023-10-10T16:29:07+11:00,7205,Present,23855,-37.81640016,144.94566935447455,On Street Parking
1342,2023-10-10T21:20:20+11:00,2023-04-20T02:41:27+10:00,7553,Present,23936,-37.8129086,144.96044723135256,On Street Parking
1343,2023-10-10T21:20:20+11:00,2023-10-10T19:32:28+11:00,7193,Present,15009,-37.81438559,144.93982962481354,On Street Parking
1344,2023-10-10T21:20:20+11:00,2023-10-10T18:41:29+11:00,7261,Present,16788,-37.81286706,144.9365903945367,On Street Parking
1345,2023-10-10T21:20:20+11:00,2023-10-10T18:13:23+11:00,7220,Present,14999,-37.81438712,144.93751245168374,On Street Parking
1346,2023-10-10T21:20:20+11:00,2023-10-10T19:40:22+11:00,7261,Present,14796,-37.81281242,144.93655835967394,On Street Parking
1347,2023-10-10T21:20:20+11:00,2023-10-10T21:04:47+11:00,7220,Present,14995,-37.81419223,144.93739423614537,On Street Parking
1348,2023-10-10T21:20:20+11:00,2023-10-10T16:59:13+11:00,7261,Present,14793,-37.81265649,144.936464,On Street Parking
1349,2023-10-10T21:20:20+11:00,2023-10-10T18:34:02+11:00,7261,Present,14792,-37.8126098,144.93643568442775,On Street Parking
1350,2023-10-10T21:20:20+11:00,2023-10-10T20:26:51+11:00,7220,Present,14990,-37.81305555,144.93671380204069,On Street Parking
1351,2023-10-10T21:20:20+11:00,2023-10-10T20:03:58+11:00,7261,Present,14794,-37.81270847,144.93649542397023,On Street Parking
1352,2023-10-10T21:20:20+11:00,2023-10-02T16:27:13+11:00,7112,Present,23648,-37.80170293,144.96970489710486,On Street Parking
1353,2023-10-10T21:20:20+11:00,2023-07-14T11:08:09+10:00,7111,Unoccupied,23649,-37.80175645,144.969696,On Street Parking
1354,2023-10-10T21:20:20+11:00,2023-10-10T20:33:58+11:00,7112,Unoccupied,23668,-37.80287234,144.96951226543547,On Street Parking
1355,2023-10-10T21:20:20+11:00,2023-10-10T18:59:10+11:00,7112,Unoccupied,23669,-37.80281435,144.96952190825274,On Street Parking
1356,2023-10-10T21:20:20+11:00,2023-10-10T19:18:55+11:00,7113,Present,9276,-37.8039015,144.96932277965362,On Street Parking
1357,2023-10-10T21:20:20+11:00,2023-10-10T18:51:27+11:00,7113,Unoccupied,9274,-37.80400326,144.96930519550128,On Street Parking
1358,2023-10-10T21:20:20+11:00,2023-10-10T14:23:36+11:00,7113,Unoccupied,9277,-37.80384792,144.96933203995553,On Street Parking
1359,2023-10-10T21:20:20+11:00,2023-10-10T20:23:55+11:00,7113,Unoccupied,9281,-37.80352656,144.96938756446164,On Street Parking
1360,2023-10-10T21:20:20+11:00,2023-10-03T01:11:13+11:00,7116,Present,23675,-37.80642119,144.96889892290406,On Street Parking
1361,2023-10-10T21:20:20+11:00,2023-10-09T14:42:13+11:00,7116,Present,23679,-37.80626046,144.96892646259698,On Street Parking
1362,2023-10-10T21:20:20+11:00,2023-10-10T18:11:00+11:00,7116,Present,23681,-37.80652831,144.9688804926484,On Street Parking
1363,2023-10-10T21:20:20+11:00,2023-10-10T19:43:50+11:00,7116,Present,23678,-37.80631409,144.96891725633958,On Street Parking
1364,2023-10-10T21:20:20+11:00,2023-09-07T15:17:01+10:00,7116,Present,23680,-37.80636771,144.96890809091292,On Street Parking
1365,2023-10-10T21:20:20+11:00,2023-10-10T16:27:45+11:00,7061,Unoccupied,24166,-37.80172468,144.96342914477356,On Street Parking
1366,2023-10-10T21:20:20+11:00,2023-10-10T20:09:13+11:00,7061,Unoccupied,24171,-37.80167728,144.96298591828105,On Street Parking
1367,2023-10-10T21:20:20+11:00,2023-10-10T21:16:36+11:00,7061,Unoccupied,24172,-37.80166256,144.96284951057095,On Street Parking
1368,2023-10-10T21:20:20+11:00,2023-10-10T17:44:56+11:00,7061,Present,8766,-37.80160466,144.96305684887523,On Street Parking
1369,2023-10-10T21:20:20+11:00,2023-10-10T20:54:36+11:00,,Unoccupied,23748,-37.8107644,144.97004851293588,On Street Parking
1370,2023-10-10T21:20:20+11:00,2023-10-10T18:22:32+11:00,7251,Present,16417,-37.80982163,144.98108109435145,On Street Parking
1371,2023-10-10T21:20:20+11:00,2023-10-10T19:46:41+11:00,7251,Present,16404,-37.80929734,144.9811677837907,On Street Parking
1372,2023-10-10T21:20:20+11:00,2023-10-10T18:49:17+11:00,7251,Present,16409,-37.8096269,144.98111340049553,On Street Parking
1373,2023-10-10T21:20:20+11:00,2023-10-10T20:12:58+11:00,7251,Present,16423,-37.80988149,144.98107120508115,On Street Parking
1374,2023-10-10T21:20:20+11:00,2023-10-10T13:30:36+11:00,7302,Unoccupied,18113,-37.81720085,144.98204793367404,On Street Parking
1375,2023-10-10T21:20:20+11:00,2023-10-10T15:39:33+11:00,7302,Unoccupied,17835,-37.81793203,144.98192272902065,On Street Parking
1376,2023-10-10T21:20:20+11:00,2023-10-10T17:51:19+11:00,7302,Unoccupied,18112,-37.8171446,144.98205771689135,On Street Parking
